@relation eacciTranscripts
@attribute transcript string
@attribute class {kdsv,kmpt,knbr,noap,rchn,strg,umzg,untr}
@data
"ich wurde nach zehn Minuten Wartezeit nicht durchgestellt", knbr
"etwas mehr Verständnis und Ausführung", noap
"ich habe nichts gewünscht ich wollte nur das Gerechtigkeit schafft aber dazu seid ihr leider nicht", kdsv
"ich habe nichts gewünscht ich wollte nur das Gerechtigkeit schafft aber dazu seid ihr leider nicht", noap
"ich hatte keine Beratung", untr
"das Ergebnis der Anfrage war nicht so wie ich es mir gewünscht hätte", noap
"ist überhaupt nicht beantwortet worden und beim  verbinden ist man zu dieser netten Kunden Befragung geraten statt zu dem entsprechenden Mitarbeiter", knbr
"nicht ich wurde nicht mit einem Kundenberater verbunden", untr
"ja hallo  hier ich hab angerufen bei der Hotline hab mich zur Apple Hotline durchstellen lassen und  Beratungs Gespräch und dann direkt zur Bewertung also da war der Anruf wieder ganz schnell beendet", kmpt
"meine Bestellung wurde nicht richtig  verarbeitet so das eine Telefonnummer nicht  portiert werden kann und ich  überhaupt keinen Ansprechpartner jetzt finde der dafür zuständig ist", kdsv
"ich habe keine Auskunft bekommen die Frau hat einfach aufgelegt das finde ich eine Unverschämtheit jetzt weiß ich auch warum ich meinen Vertrag kündige danke", noap
"also mir ist regelrecht  das Gespräch beendet worden", noap
"nun das das gewünschte das von mir angesprochene Problem konnte nicht bearbeitet werden es ergaben sich e Probleme auch hier war die Stelle inkompetent und ich kann mich jetzt entweder per Mail oder Fax mit anderen   Bereichen der Telekom rumschlagen um da eben eine Klärung  beizuführen absolut unzufrieden", noap
"bin nicht verbunden worden", knbr
"das Gespräch wurde vorzeitig beendet ich wurde nicht fertig mit sprechen", noap
"das Gespräch abgebrochen der Berater hat das Gespräch abgebrochen ohne auf meinen Satz einzugehen", noap
"schlechte Beratung und zusätzlich einfach aufgelegt", kmpt
"schlechte Beratung und zusätzlich einfach aufgelegt", knbr
"so was ist mir noch nicht vorgekommen", noap
"gar keinen Kunden hallo ich hab gar keinen Kundenberater gehört es hat noch gar niemand mit mir gesprochen", untr
"weil die sehr unfreundlich am Telefon sind und leicht zickig alle Mitarbeiter nicht aber schon ein paar wo man wirklich das nicht so denken soll und das gefällt mir gar nicht am Telekom also egal wann man anruft die sind sehr  am zicken rum", kmpt
"das Gespräch kam nicht zustande", untr
"ich wurde von drei unterschiedlichen Mitarbeitern angerufen und mir ist ein Angebot unterbreitet worden zwischen fünfzig hundert und hundert fünfzig Euro und jetzt liegen wir wieder bei hundert Euro also  verarschen lass ich mich nicht", kdsv
"mir konnte nicht  geholfen werden", noap
"mit der Auskunft der Dame mit der ich gesprochen habe war ich sehr zufrieden da hab ich überhaupt keine Klage womit ich ganz unzufrieden bin das ist die Wartezeit ich habe also über zwanzig Minuten warten müssen um überhaupt erst mal einen Gesprächs Partner ran ans Telefon zu bekommen und drei drei Mal hab ich anrufen müssen ich finde das ist unzumutbar", noap
"bekomme keinerlei Auskunft über meinen derzeitigen Auftrags Status obwohl ich das seit mehreren Tagen versuche", kdsv
"der war der war sehr sehr frech der könnte ein bisschen mehr auf die Kunden eingehen", kmpt
"ich bin seit drei und zwanzig Minuten dabei  nur um zu versuchen meinen Internet Zugang wieder zu  reaktivieren und werde  verbunden und auf einmal fängt ihr Fragebogen hier  an ohne das ich  an den entscheidenden Mitarbeiter gekommen bin das kann ja eigentlich nicht sein", noap
"ich bin seit drei und zwanzig Minuten dabei  nur um zu versuchen meinen Internet Zugang wieder zu  reaktivieren und werde  verbunden und auf einmal fängt ihr Fragebogen hier  an ohne das ich  an den entscheidenden Mitarbeiter gekommen bin das kann ja eigentlich nicht sein", knbr
"ich habe keine korrekte Auskunft erhalten auf meine Nachfrage wurde ich aus der Leitung geworfen", knbr
"ihre Mitarbeiter können leider nicht in verschiedene Systeme reinschauen deswegen macht die Arbeit  und die Problem Lösung mit eurem Unternehmen sehr schwierig   danke", kdsv
"die sind bescheuert du", noap
"die Informations Politik ist völlig daneben keiner weiß was der andere tut man wird von einer Leitung in die andere geschickt  und vor allen Dingen man kommt nicht durch man wartet siebzehn Minuten auf ein Freizeichen und wird dann rausgeschmissen muss dann allerdings vier Mal neu durch  Menü bis man überhaupt wieder einen Warteplatz bekommt", noap
"die Informations Politik ist völlig daneben keiner weiß was der andere tut man wird von einer Leitung in die andere geschickt  und vor allen Dingen man kommt nicht durch man wartet siebzehn Minuten auf ein Freizeichen und wird dann rausgeschmissen muss dann allerdings vier Mal neu durch  Menü bis man überhaupt wieder einen Warteplatz bekommt", knbr
"die Verbindung ist  es geht eigentlich darum das ich eine Beschwerde loswerden wollte das war mir wiederum nicht möglich nachdem sich ein anderer Service Mitarbeiter in übelster Art und Weise mir gegenüber verhalten hat", untr
"weil ich mit dem Gespräch noch gar nicht beendet war und sie praktisch als Band wieder in der Leitung waren das ist mein Problem", knbr
"ich habe  und bin jetzt mit diesem  mit diesem Computer verbunden das ich meine Bewertung abgeben soll wie gesagt ich hab keine Antwort auf meine Frage erhalten ich wollt eine Rufnummern Auskunft haben zu meinem Auftrag", knbr
"ich habe  und bin jetzt mit diesem  mit diesem Computer verbunden das ich meine Bewertung abgeben soll wie gesagt ich hab keine Antwort auf meine Frage erhalten ich wollt eine Rufnummern Auskunft haben zu meinem Auftrag", kdsv
"war nicht so wie ich wie ich es gewünscht hab", noap
"erste Mal  hat gesagt ich soll kurz warten dann hab ich fünf Minuten in der Warteschleife gehangen dann kam plötzlich das besetzt Zeichen das zweite Mal das ich jetzt angerufen hab  kam ein Knacken in der Leitung ich war anscheinend angenommen mir wurde vorher gesagt nach dem Gespräch kann ich eben diese Bewertung vornehmen und plötzlich kam dann diese Bewertung also anscheinend wurde das Gespräch direkt wieder beendet und mit meiner eigentlichen Beschwerde bin ich noch bisher bei niemandem angekommen", knbr
"der Berater war nicht bereit mir zu helfen  zu helfen  was ich klicken und drücken muss", noap
"aber ich bin darüber sehr unzufrieden das man mich überhaupt nicht informiert hat da drüber das es so einen max  oder max  Tarif gibt das ist meine größte Kritik", kdsv
"es hat sich gar keiner gemeldet vom Service", untr
"allen Dingen gerade weg die die Dame hat mich vor allen Dingen gerade weggedrückt kein Wiederhören gar nichts fertig bumms so macht man das nicht", noap
"alles", noap
"Kundengespräch war noch nicht beendet", knbr
"es ist überhaupt kein Beratungs Gespräch zustande gekommen das ist äußerst unangenehm", untr
"äußerst daneben die Beschwerden die ich gegeben   da wurde immer gesagt das ich zurückgerufen werde es ist nicht ein einziges Mal zurückgerufen worden und  also der Service wird ganz schön ganz schön ganz schön richtig klein geschrieben bei der Telekom und das ist ganz schön frech und dafür noch Geld zu bezahlen sobald es möglich ist bin ich bei der Telekom weg das können sie aber glauben", kdsv
"zum ersten musste ich ganz lange warten bis ich überhaupt dran kam zweitens  hat mich der Kundenberater  verbinden wollen zur Blackberry Hotline  und das Gespräch wurde einfach abgebrochen ohne mir überhaupt irgendwie Nachricht zu geben macht mich sehr unzufrieden bitte um einen Rückruf über mein Handy damit mir mein Problem  geholfen werden kann am besten gleich von der Blackberry Hotline", noap
"zum ersten musste ich ganz lange warten bis ich überhaupt dran kam zweitens  hat mich der Kundenberater  verbinden wollen zur Blackberry Hotline  und das Gespräch wurde einfach abgebrochen ohne mir überhaupt irgendwie Nachricht zu geben macht mich sehr unzufrieden bitte um einen Rückruf über mein Handy damit mir mein Problem  geholfen werden kann am besten gleich von der Blackberry Hotline", kmpt
"nicht kompetent und nicht Kunden freundlich und nicht höflich und hat  den Hörer aufgelegt ohne das das Gespräch richtig beendet war", kmpt
"nicht kompetent und nicht Kunden freundlich und nicht höflich und hat  den Hörer aufgelegt ohne das das Gespräch richtig beendet war", noap
"ich versuche seit Mitte Mai die liebe Telekom zu bewegen einen Umzugs Auftrag durchzuführen es ist eine reine Katastrophe bis heute ist nichts passiert und verbindliche Auskünfte bekommt man auch keine", umzg
"ich versuche seit Mitte Mai die liebe Telekom zu bewegen einen Umzugs Auftrag durchzuführen es ist eine reine Katastrophe bis heute ist nichts passiert und verbindliche Auskünfte bekommt man auch keine", noap
"ich habe der Dame versucht das Problem zu erklären und sie hat aufgelegt und das Gespräch beendet", noap
"ich musste zwei Mal zwanzig Minuten warten um überhaupt einen Service Mitarbeiter zu kriegen und dann da war die mir vorgegebene Antwort  des der Termin Zusage zum sechzehnten nicht eingehalten worden sondern es ist der zwanzigste Juni daraus gemacht worden", noap
"die Wartezeit die Wartezeit  die Wartezeit", noap
"es wurde einfach aufgelegt", knbr
"nach zwei Warteschleifen hatte ich einen Mitarbeiter der meine Meldung aufgenommen hat und ohne Kommentar bin ich  rausgeworfen worden", noap
"die Service ist irgendwie die Service ist irgendwie nicht in Ordnung und die geben keine  richtige Information und die verarschen nur seit seit sechs Monaten die verarschen mich total", noap
"kostenlose  Verbindung an jemanden der mir Auskunft geben kann die Person eben konnte das nicht es ging um eine Auskunft über eine Position in der Einzelverbindungs Nachweisen", rchn
"ich  ich versuche schon seit letzten Februar meine verlorene  online Rechnung wieder zu bekommen aber bis jetzt hat noch nicht geklappt ich hab schon ich hab schon mehrere  Mails geschrieben und schon mehrere Mal angerufen aber ich hab immer eine Antwort bekommen aber das ist nie die richtige dadurch das es nicht klappt", rchn
"ich  ich versuche schon seit letzten Februar meine verlorene  online Rechnung wieder zu bekommen aber bis jetzt hat noch nicht geklappt ich hab schon ich hab schon mehrere  Mails geschrieben und schon mehrere Mal angerufen aber ich hab immer eine Antwort bekommen aber das ist nie die richtige dadurch das es nicht klappt", noap
"Auskunft", noap
"hallo die Durchstellung zum nächsten Berater oder zur Aufsichts führenden Abteilung außerdem diese ganzen Telefon Sachen die über Computer laufen das ist ätzend ich möchte direkt mit den Menschen sprechen die dafür zuständig sind und ich möchte meine Rechnung einfach diskutieren können ohne mein Geburts Datum angeben zu müssen weil ich bereits die Kunden Nummer genannt habe ich könnte ihnen auch das Buchungs Konto noch sagen das interessiert den Obermann natürlich auch nicht ich bin geneigt diese Verbindung zur Telekom endgültig aufzukündigen auf Grund des schlechten Services  man dann noch rausfliegt ist es noch ätzender", rchn
"ja also ich bin überhaupt nicht schlau geworden aus seiner Erklärung ich wollte gern wissen wie viel ich sonst bezahlen müsste wenn ich normal bei Telekom bin was das für einen Unterschied ist zwischen jetzt und und  vorher und ich hab da  ich bin da nicht schlau geworden aus seiner Antwort", kdsv
"ja also ich bin überhaupt nicht schlau geworden aus seiner Erklärung ich wollte gern wissen wie viel ich sonst bezahlen müsste wenn ich normal bei Telekom bin was das für einen Unterschied ist zwischen jetzt und und  vorher und ich hab da  ich bin da nicht schlau geworden aus seiner Antwort", kmpt
"die haben einfach aufgelegt Frage wegen einer Rechnung und die haben aufgelegt", rchn
"die haben einfach aufgelegt Frage wegen einer Rechnung und die haben aufgelegt", knbr
"ich will von dem Mann eine Auskunft habe  und der  man kann nicht ausreden und es wird einfach aufgelegt was soll das", noap
"ich habe nach einer Rufnummer gefragt aus dem Branchen Buch gelbe Seiten  anrufen bei der Auskunft damit bin ich nicht zufrieden", noap
"die Summe anderer Anbieter die war acht und zwanzig Euro ein und neunzig und wir haben eigentlich keine keinen Vertrag mit anderen Anbietern ich wüsste gern was das ist", kdsv
"das seit dem letzten telefonischen Kontakt jeder Mitarbeit jeder Mitarbeiter ihres Ladens leider eine andere Auskunft gibt  und man sich nicht einigen kann was denn nun richtig ist und das die Geschäfts Bedingungen die sie selbst verhandelt haben nicht eingehalten werden", kmpt
"nicht  geholfen werden mein Wunsch konnte nicht befriedigt werden", noap
"die Erklärungen", noap
"Kunden Nummer", noap
"weil jeder Mitarbeiter den ich hier anrufe immer was verkehrtes erzählt der eine sagt das wird bis fünfzehn Uhr erledigt der nächste bis achtzehn Uhr der nächste findet meinen Auftrag nicht das kann also nicht sein entweder muss eine Hierarchie  herrschen wo im Prinzip Kunden Daten aufgezeichnet werden das jeder Mitarbeiter Zugriff hat was der vorhergehende gesagt hat danke", kmpt
"das Gespräch war eigentlich irgendwie zu Ende bevor es eigentlich begonnen hatte danke", knbr
"die Kollegin", noap
"ja das wenn jetzt eine Störung am Telefon ist wo man Flatrate drauf hat damit man nichts bezahlen muss das ganze auf ein Handy umgeleitet wird und jetzt  auf einmal so viel Geld muss bezahlen selber noch aus der eigenen Tasche das finde ich also nicht in Ordnung absolut nicht", strg
"der Kundenberater war nicht in der Lage meine Frage zu beantworten ob ein Auslands Gespräch das nicht zu einer Verbindung geführt hat  zu bezahlen ist oder nicht", kmpt
"der Kundenberater war nicht in der Lage meine Frage zu beantworten ob ein Auslands Gespräch das nicht zu einer Verbindung geführt hat  zu bezahlen ist oder nicht", kdsv
"ja das er mich da dumm angemacht hat am Telefon was mir einfallen würde bei ihm anzurufen  keinen Zweck und damit bin ich sehr sehr unzufrieden und ich bin eigentlich ein treuer Kunde und ich denke mal das ich  jetzt auch wirklich kündigen werde bei so einem Personal wie sie dann da haben", kmpt
"leider kein Gespräch zustande gekommen", untr
"der Service zum zu der Hotline gefällt uns nicht", noap
"alles  es war alles nicht so wie ich es mir gewünscht hätte", noap
"ihre Mitarbeiterin wollte mich  verbinden stattdessen hänge ich jetzt bei ihnen im Endfragebogen das kann nicht sein", kmpt
"ich jetzt  ihr wollt Umfragen machen und dann macht ihr so einen Scheiß", knbr
"mir fehlt diese menschliche Beratung wie sie früher war das eine Kollegin oder ein Kollege dran war mit dem man reden kann und nicht mit Automaten die laufend alles falsch verstehen so das ist meine Auffassung", noap
"Internet", noap
"der Berater Herr  war ahnungslos und hilflos und mein Antrag ist nach seinen eigenen Worten regelrecht verschlampt worden", kdsv
"seit drei ich warte seit drei Tagen auf den Techniker und werde jeden Tag vertröstet es kommt einer zwischen acht und zwanzig Uhr ich hab die Nase voll von der Telekom und es braucht sich keiner zu wundern wenn alle Kunden diese Telekom verlassen ich kann verstehen", kdsv
"seit drei ich warte seit drei Tagen auf den Techniker und werde jeden Tag vertröstet es kommt einer zwischen acht und zwanzig Uhr ich hab die Nase voll von der Telekom und es braucht sich keiner zu wundern wenn alle Kunden diese Telekom verlassen ich kann verstehen", noap
"verbunden werden und wurde einfach abgehängt", kmpt
"es kam das Freizeichen es hat geklingelt dann wurde ich weggedrückt es hat keiner angenommen und dann kam ich in die Befragung", knbr
"die Auskunft wurde einfach  abgebrochen ihr Techniker hat einfach aufgelegt und wir haben das vierte Mal hintereinander jetzt eine Störung in gleicher Form", noap
"die Dame war unfreundlich und es gab kein Entgegenkommen", kmpt
"ich bin zu einem falschen Service Center verbunden worden  gekündigt werden also es war alles in allem toll", kdsv
"die ganze Menü Führung mit mit ihnen ich sprech mit  Computer", noap
"es hat noch gar kein  Gespräch stattgefunden ich warte immer noch auf den Berater was soll ein denn abgeben wenn ich noch nicht mit jemandem gesprochen habe", untr
"ich habe eine Rechnung bekommen für Juli wir haben Juni und die Rechnung ist sowieso falsch ich habe kein  Computer weder noch ich bin privat", rchn
"ich habe eine Rechnung bekommen für Juli wir haben Juni und die Rechnung ist sowieso falsch ich habe kein  Computer weder noch ich bin privat", kdsv
"hat einfach aufgelegt weil sie mir nicht helfen konnte oder wollte", noap
"egal wie oft ich der Telekom schreibe oder anrufe ich werde immer als Kunde nie beachtet ich werde telefonisch  verbunden kein Mensch hat irgendeine Ahnung kann irgendeine Aussage richtig treffen es ist einfach unverschämt unverschämt was die Telekom den Kunden gegenüber bietet sie sollten sich schämen", kmpt
"ich bekomme eine Rechnung geschickt obwohl ich meinen Telefon Anschluss schon lange abgemeldet habe  wundert mich aber nicht denn es ist ja normal bei der Telekom das nichts funktioniert", rchn
"von meinem Telefon das dauerte fünf Wochen und ist bis jetzt immer noch nicht erledigt da bin ich sehr sauer drüber", noap
"es kam überhaupt keiner ans Telefon ich habe nur ein Rauschen gehabt und wurde dann wieder abgeworfen", untr
"ungenügende Beratung", kmpt
"mein Gespräch wurde unterbrochen der Service konnte mich gar nicht fertig bedienen", knbr
"ich bin überhaupt nicht verbunden worden", knbr
"tja ich musste ständig wieder  ach super Service", kmpt
"meine Frage wurde nicht beantwortet sondern einfach aufgelegt", knbr
"überhaupt kein Service bei ihnen", noap
"eine qualifizierte Aussage und vor allen Dingen  die Zuständigkeit man wird in den neuen Bundesländern ständig abgewiesen man ist nicht zuständig oder es werden einem irgendwelche Nummern genannt ein Arbeits Vorgang wird nicht bearbeitet oder unzufrieden bearbeitet das ist eine Katastrophe bei ihnen", noap
"ich ich bin deswegen mit dem Service unzufrieden weil ich jetzt seit über fünf Minuten in der Warteschleife hänge und einfach weggedrückt worden bin obwohl ich nur eine einfache Frage zu meiner Rechnung habe wie soll ich dann mit einem Service den es nicht gibt zufrieden sein", rchn
"ich ich bin deswegen mit dem Service unzufrieden weil ich jetzt seit über fünf Minuten in der Warteschleife hänge und einfach weggedrückt worden bin obwohl ich nur eine einfache Frage zu meiner Rechnung habe wie soll ich dann mit einem Service den es nicht gibt zufrieden sein", knbr
"das lange warten", noap
"das Organisations System der Telekom", noap
"es kam zu gar keinem Gespräch die Leute schlafen da drüben", untr
"man  will oder irgendwas anderes informiert werden möchte die Sprachsteuerung sollte etwas besser sein sonst zufrieden", noap
"die fachliche Kompetenz ist dermaßen schlecht  ich rufe jetzt schon zehn mal den Service Center an und keiner kann mir Auskunft geben man ist auch nicht bereit mich zu einer technischen Beratung durchzustellen oder mir dafür einen Termin zu geben es", kmpt
"das das Gespräch einfach beendet wurde", knbr
"gestört worden einfach einfach abgeschaltet worden", knbr
"trotz  trotz mehrfacher Anrufe wurde einfach aufgelegt bevor ich überhaupt meinen Namen nennen konnte", knbr
"die Verbindung ist schlecht  man kommt nie durch man erhält nicht das was man will es ist total schlecht mit ihrem Service ich weiß nicht wann ich dann noch anrufen soll ich komm da nie durch alles Kacke ich versteh das nicht was los ist mit der Telekom", noap
"man wollte mich anrufen und Bescheid sagen was nun ist", noap
"seit April warte ich darauf ein funktionierendes Telefon zu bekommen ich war  elf Mal im  Punkt Laden habe bestimmt dreißig Mal bei den Service Stellen angerufen und es funktioniert immer noch nicht", noap
"das war nicht nur das letzte Gespräch das ist schon", rchn
"ich ich werde jetzt  geleitet und warte auf eine e  Antwort beziehungsweise eine e zuständige Stelle", knbr
"kein Service man wird einfach aufgelegt", knbr
"ich hab ich habe keine Antwort auf meine Frage gekriegt und gleich aufgelegt wurde", knbr
"die Spracheingabe am Anfang ist unter aller Sau  zweitens bin ich überhaupt nicht durchgestellt worden zu irgendjemandem drittens viel zu lange Wartezeiten", noap
"die Spracheingabe am Anfang ist unter aller Sau  zweitens bin ich überhaupt nicht durchgestellt worden zu irgendjemandem drittens viel zu lange Wartezeiten", knbr
"die Frage wurde aufgenommen anschließen wurde ich in die Warteschleife gehängt ohne das das irgendwie dann wieder zurück geholt worden war völlig unmöglich indiskutabel  die Informationen finde ich eigentlich auf der Internet Seite die Kollegin war schlicht zu träge danach zu schauen Problem das ich genau kein Internet Zugang zur Zeit mit dem Telefon habe und hier völlig hilflos in der Luft hängen gelassen wurde", knbr
"die Frage wurde aufgenommen anschließen wurde ich in die Warteschleife gehängt ohne das das irgendwie dann wieder zurück geholt worden war völlig unmöglich indiskutabel  die Informationen finde ich eigentlich auf der Internet Seite die Kollegin war schlicht zu träge danach zu schauen Problem das ich genau kein Internet Zugang zur Zeit mit dem Telefon habe und hier völlig hilflos in der Luft hängen gelassen wurde", kmpt
"ihr seid die größten Hals  Abschneider seid ihr und da wird einem nicht mal die Frage beantwortet wird einfach  gedrückt und einfach aufgelegt ihr seid die größten Wichser", knbr
"ja ich bin mit dem Berater  unterbrochen worden und ich wollte gern eine Beratung und inzwischen  weiß ich kommen sie jetzt hier in die Leitung bitte verbinden sie mich nochmal mit dem Berater", knbr
"ja  das ist eine Automatik kann mich nicht verstehen ich kann mich nicht äußern  es ist kein persönliches Gespräch das ist schlecht verdammt noch mal ich bin doch keine Maschine", untr
"das Gespräch war noch gar nicht beendet sie sind mitten in die Beratung rein gekommen und ich weiß jetzt überhaupt nicht wie es  geht", noap
"Vertrags Partner wenden und der meldet das  zu der Telekom aber ich wenn ich es melde ist es ungültig so ein  Gebahren ist mir unbekannt", kmpt
"Vertrags Partner wenden und der meldet das  zu der Telekom aber ich wenn ich es melde ist es ungültig so ein  Gebahren ist mir unbekannt", kdsv
"gestern sollte ihr Monteur in der Zeit zwischen elf und neunzehn Uhr zu mir kommen leider ist in diesen sieben Stunden die ich gewartete habe niemand entschieden erschienen das finde ich nicht besonders glücklich und werde es auch so nicht hinnehmen", kdsv
"ihr automatischer Service ist zu langsam und nicht persönlich man  man muss zu viele Fragen beantworten bevor man überhaupt  kommt", noap
"die Aussage der Bearbeiterin  war nicht korrekt   und ich wurde einfach unhöflich aus der Leitung geschmissen ich bitte um Rückruf deswegen   um das zu klären auf der Handynummer null eins sieben drei fünf sieben eins vier drei sechs vier vielen Dank", kmpt
"die Aussage der Bearbeiterin  war nicht korrekt   und ich wurde einfach unhöflich aus der Leitung geschmissen ich bitte um Rückruf deswegen   um das zu klären auf der Handynummer null eins sieben drei fünf sieben eins vier drei sechs vier vielen Dank", knbr
"die Auftrags Bestätigung sollte zu Händen des Betreuers Wolfgang", kdsv
"kein Anschluss zu lange Wartezeit", noap
"das Ergebnis der Besprechung und Frau  hat einfach aufgelegt das ist nicht in Ordnung", knbr
"das Gespräch alles in allem", noap
"es ist nicht möglich ein Rechnungs Service für Geschäfts Kunden anzufordern weil man jedes Mal bei den Privatkunden rauskommt", rchn
"die Mitarbeiterin ist viel zu unqualifiziert diese Fragen zu beantworten und ich bin jetzt hier seit fünfzehn Minuten mit dieser Dame am rum telefonieren das ist ja nicht mehr normal also irgendwie na ja also ich bin äußerst unzufrieden  sie sollten sich gutes Personal einstellen", kmpt
"es ist überhaupt nicht zu einem Gespräch gekommen nach fünf Sekunden wurde das Gespräch total abgebrochen und die  die Meinungs Umfrage von ihnen wurde gestartet", knbr
"ihr Mitarbeiter wollte mir zu meiner Frage eine Antwort geben die ist nicht eingetroffen ich hab deswegen immer noch den Hörer in der Hand", knbr
"warum funktioniert das nicht und die Kundenbetreuer wissen anscheinend nicht was in dem System drin ist", kdsv
"es hätte noch mal durch gemessen werden können  abgewiegelt worden auf den Techniker", noap
"der  Ansprechpartner war inkompetent", kmpt
"das dieses Frage Antwort Spiel wurde reingeschaltet bevor überhaupt meine Service Anfrage  zufriedenstellend fertig bearbeitet wurde  und habe sehr viel Zeit hier verbraucht schon", knbr
"worden", noap
"Termin wurde nicht fristgerecht eingehalten ich wurde nicht durchgestellt  der Anruf nicht durchgestellt einfach   gegeben", knbr
"das Problem wurde überhaupt nicht erkannt  mir wurde was nicht geliefert und da wurde mir einfach gesagt das wird noch geliefert obwohl es jetzt schon drei Wochen her ist und dann wurde einfach aufgelegt und die Beraterin wusste überhaupt nicht  das das schon so lange her ist das  nicht geliefert wurde okay war ganz witzig ja jetzt kann ich noch mal anrufen", knbr
"das Problem wurde überhaupt nicht erkannt  mir wurde was nicht geliefert und da wurde mir einfach gesagt das wird noch geliefert obwohl es jetzt schon drei Wochen her ist und dann wurde einfach aufgelegt und die Beraterin wusste überhaupt nicht  das das schon so lange her ist das  nicht geliefert wurde okay war ganz witzig ja jetzt kann ich noch mal anrufen", noap
"das Anliegen ist noch nicht gelöst worden", noap
"ich hab überhaupt keine  zwei", noap
"was soll ich denn sonst noch sagen einfach mies", knbr
"komischer Weise bin ich einfach aus der Leitung geschmissen worden plötzlich war besetzt ich vermute das die Kollegin in der  Rechnungs Stelle einfach aufgelegt hat", knbr
"komischer Weise bin ich einfach aus der Leitung geschmissen worden plötzlich war besetzt ich vermute das die Kollegin in der  Rechnungs Stelle einfach aufgelegt hat", rchn
"das Gespräch wurde beendet ohne mir eine Nachricht zu geben ich sollte warten bis man wieder auf mich zukommt man hatte Rückfrage gehalten und das wurde nicht ausgeführt und deswegen war das Gespräch beendet worden warum weiß ich nicht", kmpt
"das mir keiner helfen konnte und keiner am Apparat war katastrophaler Service Ende", untr
"wurde nicht bis zum Ende bearbeitet", knbr
"ich", noap
"der idiotische Mitarbeiter hat einfach aufgelegt", noap
"erstens diese nervigen Jingles die dazwischen abgespielt werden immer wieder das gleiche zweitens sehr viel zu lange Wartezeit fast zehn Minuten", noap
"es lag nicht am Berater der war okay aber der Service der  der Telekom das man nicht mal für einige Monate das Telefon still legen kann  sondern eine neu Anmeldung braucht weil man gekündigt hat das find ich nicht gut und die neu Anmeldung kostet sechzig Euro", kdsv
"Signal Ton aus", noap
"ich habe unendlich lang gewartet bin dann durchgestellt worden habe mit keinem Sachbearbeiter sprechen können", noap
"ich habe unendlich lang gewartet bin dann durchgestellt worden habe mit keinem Sachbearbeiter sprechen können", untr
"ich habe  dem   hilft  ein  Mail Konto einzurichten  der Mitarbeiter kam etwas überfordert  kam mir etwas überfordert vor und hat mich dann nachdem er sich nicht zu helfen wusste mich einfach aus der Leitung geschmissen das ist eine absolute Unverschämtheit kenne ich auch von  online so nicht schade", kdsv
"ich habe  dem   hilft  ein  Mail Konto einzurichten  der Mitarbeiter kam etwas überfordert  kam mir etwas überfordert vor und hat mich dann nachdem er sich nicht zu helfen wusste mich einfach aus der Leitung geschmissen das ist eine absolute Unverschämtheit kenne ich auch von  online so nicht schade", noap
"man wird sehr schlecht verbunden bei ihnen", noap
"ja ein Mitarbeiter hat mich beraten und ich habe ihm gesagt das der Fall schon in der Störung liegt und er sagt auch die Störung ist noch offen und ich wollt irgendeinen Mitarbeiter der mir  helfen kann weil man mich heute Morgen darum bat wenn das Problem wieder auftritt das ich hier bei der Arbeit zu Hause aus dem    Tunnel rausfalle soll ich mich sofort melden und jetzt sagte er ich soll mal abwarten bis ich angerufen werde also das finde ich höchst höchst höchst blöd ja", strg
"ich hatte gar keine Beratung hallo kann mich mal bitte jemand annehmen", untr
"es hat mir zu lange gedauert", noap
"keine kompetenten Kundenbetreuer  ich wurde von einem Kundenbetreuer abgewürgt einfach aufgelegt", noap
"keine keine passende Auskunft", noap
"mir fehlten e Informationen zu dem zu dem Tarif Xtra nonstop detailliertere Informationen zu dem Tarif Xtra nonstop", kdsv
"ihre Mitarbeiterin war unverschämt hat dann einfach aufgelegt obwohl unser Gespräch noch nicht zu Ende war und mein Problem noch nicht gelöst war", noap
"und wir warten seit zwei Monaten auf eine Freischaltung des  der Telefon Leitung", kdsv
"und wir warten seit zwei Monaten auf eine Freischaltung des  der Telefon Leitung", kmpt
"das Gespräch wurde abgebrochen ich war das war noch gar nicht beendet", knbr
"nicht zufrieden bin ich mit", rchn
"nicht zufrieden bin ich mit", kdsv
"weggeschaltet", knbr
"ich habe also nun eine halbe Stunde mit ihrem Service telefoniert  und es kam keine Lösung aus dann  nachgefragen werden was  weil der Kollege nicht  wusste und ja dann wurde ich einfach aus der Leitung geschmissen und bin nun bei ihrem Bewertungs Portal wie sie sich vorstellen können nicht sonderlich glücklich", kmpt
"das Anliegen wurde gar nicht komplett aufgenommen und das Gespräch beendet", knbr
"ich hab ich habe eine Störung gemeldet das die Störung wurde bearbeitet ich bin jetzt eine halbe Stunde in der Leitung  und dann wird das Gespräch einfach abgehangen und die Leitung ist tot und sie fragen mich wie zufrieden ich bin die Störung besteht hin toll", strg
"ich hab ich habe eine Störung gemeldet das die Störung wurde bearbeitet ich bin jetzt eine halbe Stunde in der Leitung  und dann wird das Gespräch einfach abgehangen und die Leitung ist tot und sie fragen mich wie zufrieden ich bin die Störung besteht hin toll", knbr
"ich hatte einen Termin für den neunzehnten sechsten zwei tausend acht  zwischen acht und dreizehn Uhr niemand ist gekommen mir wurde gesagt der Termin wäre überhaupt nicht im System und dann wurde ich aus der Leitung geworfen", kdsv
