@relation eacciTranscripts
@attribute transcript string
@attribute class {kdsv,kmpt,knbr,untr,noap}
@data
"ich habe erstmal zehn Minuten auf   verbinden zu Telekom Entertain und die Verbindung ist nicht zustande gekommen ich warte immer noch", kmpt
"ich warte hier seit zwanzig Minuten dass ich verbunden werde und zwar zum neunten Mal in drei Wochen  nichts in unser Telefon ist ständig außer Gefecht und es wird passiert nichts ich bin stinksauer", kmpt
"ich warte hier seit zwanzig Minuten dass ich verbunden werde und zwar zum neunten Mal in drei Wochen  nichts in unser Telefon ist ständig außer Gefecht und es wird passiert nichts ich bin stinksauer", kdsv
"das Problem gelöst eigentlich ziemlich schnell ich bin zufrieden Ende", noap
"wir bitten um Rückruf eines kompetenten Partners", kmpt
"man hat mich komplett aus der Leitung geschmissen einfach so ohne irgendeinen Kommentar", knbr
"Ihre Mitarbeiterin war äußerst freundlich und hilfsbereit und sehr zuvorkommend und ich hab mich sehr  aufgehoben gefühlt", noap
"es war ein nettes Gespräch mir ist geholfen worden kurz und bündig und so soll das immer sein vielen Dank", noap
"ja ich wurde vom Kundenservice von einer Frau  sehr abweisend behandelt und  wollte ihr eigentlich sagen dass ich den Namen für den Anschluss schon durchgegeben hatte wollte ihr auch sagen mit welchem Mitarbeiter ich da gesprochen hatte das wollte sie nicht wissen  ja und kann mich nicht erinnern so schon mal behandelt worden zu sein und von der Seite her bin ich sehr unzufrieden", noap
"ja ich fand das Gespräch eigentlich sehr okay hat mir alle erklärt und damit   weiß ich jetzt alles", noap
"ich war sehr zufrieden", noap
"die  die Beraterin hat mich freundlich bedient und hat mir die entsprechenden Auskünfte erteilt insofern war alles in Ordnung", noap
"ich wollte Ihrer Mitarbeiterin zu einer Rechnung zum Dezember für den Dezember einen Hinweise geben  das Gespräche für Dezember am ersten Dezember berechnet werden und das geht nicht das ist ein Formfehler ich kann keine Rechnung für den Dezember am ersten ersten stellen  selbst wenn das  pauschal Festbeträge dann hat sich das   anders zu artikulieren aber sie war aufmüpfig", kdsv
"sehr zufrieden  doch", noap
"ja ich bin sehr zufrieden mit mit der Auskunft sehr kompetent sehr freundlich alles was ich eigentlich erwarte ist  ist  in Erfüllung gegangen und ich bin als Kunde sehr zufrieden", noap
"ich finde alle Damen sollten so nett sein wie die Frau  denk ich hieß sie super   nett danke", noap
"was unbedingt nicht mit der Telekom zusammen hängt also sie hat weit über ihren eigentlichen Job  geraten danke", knbr
"ja  ich bin  sehr zufrieden mit der Auskunft  die ich gekriegt hab zu der speziellen Frage die ich hatte und jetzt wart ich mal ab wie die Umschalterei mit dem DSL funktioniert", kdsv
"ich finde der Herr  Ende", noap
"ich bin mit der Beratung sehr zufrieden", noap
"ja ich  hatte gerade die Gelegenheit mit Ihrem kompetenten Sachbearbeiter zu sprechen allerdings  konnte der mir nicht  helfen in meinem  Begehr weil anscheinend die  AGB der Telekom nicht zulassen dass man  eine Nummer portiert  und  den Vertrag zum bis zur Ende der Laufzeit bezahlt", kdsv
"ich will mit jemand sprechen ich will das klären hier mit meiner Rechnung und sonst gar nichts und das ganze  was sie da haben das interessiert mich nicht bitte geben Sie mich  an jemand mit dem ich sprechen kann", kdsv
"wenn ich mit meinen Kunden so umgehen würde hätt ich keine mehr", kmpt
"total unzufrieden bin ich weil  mir sollte gestern ein z Anschluss gelegt werden im Haus seit gestern früh geht mein Telefon nicht mehr mein erstes Telefon ich habe nur noch besetzt Zeichen und kann niemanden anrufen kann nicht erreicht werden Computer geht nicht ich habe dann gestern Abend reklamiert ich hab heute reklamiert jetzt eben wieder reklamiert   angeblich kann man immer den Disponenten der Monteure nicht erreichen also für mich völlig unzufriedener Service  ich bitte das zur Kenntnis zu nehmen danke", kdsv
"total unzufrieden bin ich weil  mir sollte gestern ein z Anschluss gelegt werden im Haus seit gestern früh geht mein Telefon nicht mehr mein erstes Telefon ich habe nur noch besetzt Zeichen und kann niemanden anrufen kann nicht erreicht werden Computer geht nicht ich habe dann gestern Abend reklamiert ich hab heute reklamiert jetzt eben wieder reklamiert   angeblich kann man immer den Disponenten der Monteure nicht erreichen also für mich völlig unzufriedener Service  ich bitte das zur Kenntnis zu nehmen danke", kdsv
"für mich ist die Telekom das Allerletzte", noap
"die Beratung war sehr gut man kann nur sagen prima die Frau hat sich sehr bemüht kann nur das Beste sagen", noap
"angenehm kurze Wartezeit diesmal was leider nicht immer der Fall ist freundliche Mitarbeiter Problem konnte schnell behoben werden das war danke", noap
"ja der Mitarbeiter hat so leise  gesprochen das kein Wort zu verstehen war und dann waren Sie plötzlich dran", untr
"zu äußerst zufrieden", noap
"also sehr kompetent freundlich hilfsbereit", noap
"ich bin noch überhaupt nicht bedient worden deshalb kann ich es auch nicht bewerten den Service ich möchte bitte das ich bedient werde", knbr
"Auskunft war fachlich gut und ich bin damit zufrieden", noap
"ja ich bin sehr zufrieden ich hab ja schon mal ein paar Probleme gehabt und die sind ganz gut gelöst worden da bedank ich mich auch für", noap
"einwandfrei besser geht nicht die drei oder vier Anrufe vorher mit den Kollegen waren etwas konfus", kmpt
"ich bin mit dem  soeben getätigten Anruf unzufrieden all die weil ich der Meinung bin dass  der Anruf dass die Mitarbeiterin äußerst unflexibel  letztlich war auch wenn ich  Wünsche formuliere die nicht in Ihren  Bestimmungen  formuliert sind was mir auch nicht einleuchtet aber mir dann zu sagen  wir können diskutieren bis morgen früh oder wir können jetzt noch hin und her diskutieren das ändert nichts  ich bin äußerst unzufrieden ich finde   die Art und Weise äußerst unflexibel und nicht kundenfreundlich", kmpt
"mit Ihrem Service und beide Male ist das Gespräch unterbrochen worden und ich sage meine Telefonanlage ist nicht in Ordnung ich habe mich darüber seit vier Wochen beschwert und es tut sich nichts", untr
"mit Ihrem Service und beide Male ist das Gespräch unterbrochen worden und ich sage meine Telefonanlage ist nicht in Ordnung ich habe mich darüber seit vier Wochen beschwert und es tut sich nichts", kdsv
"freue mich auf den nächsten Anruf danke", noap
"die Beratung war gut", noap
"ja ich war sehr zufrieden sehr freundlich bedient und   mir konnte schnell geholfen werden danke schön", noap
"die Servicemitarbeiterin war sehr freundlich hat kompetent gewirkt  hat die Störung sofort aufgenommen und entsprechend  gegeben und ich war soweit sehr zufrieden damit", kdsv
"man hat mich gar nicht bedient man hat mich einfach aus der Leitung geschmissen", knbr
"was ich mir wünsche dass die Mitarbeiter in den neuen Bundesländern besser geschult werden das beste Beispiel war gerade mal wieder Callcenter in Bonn hervorragend geschult ein Gespräch vor circa vierzehn Tagen mit dem Callcenter Magdeburg Note ungenügend das sollte Ihnen zu denken geben danke", kmpt
"ich habe mit gar keinem Mitarbeiter gesprochen", knbr
"ja hallo  das war aber ein nettes Gespräch mit Ihrer Kundenberaterin eine sehr sympathische nette junge Stimme und ganz klar in der Ansage danke", noap
"allerdings ist das Netz noch nicht so ausgebaut mein Sohn zieht jetzt um und kann kein pay TV haben  das ärgert uns sehr", kdsv
"die Mitarbeiterin war sehr sehr nett ich bin unbeholfen und kenne mich nicht gut aus und die war wirklich sehr nett und freundlich kann mich nicht beklagen super Service", kmpt
"Bewertung möchte ich sagen ich war sehr sehr zufrieden mit dem Kollegen der hier dran war  er hat mir sehr viel  geholfen und  ich kann nur ihn  empfehlen danke", noap
"äußerst zufrieden", noap
"danke die Beratung war sehr gut mir wurde geholfen", noap
"tja", noap
"hat mich sehr kompetent und freundlich beraten ich danke für dieses Gespräch", noap
"ich kann keine Beurteilung abgeben wenn ich das Gespräch noch gar nicht hatte ich warte auf den Mitarbeiter der mir zugesagt wurde", knbr
"ich war sehr aufgeregt aber die Dame hat mich sehr sehr beruhigt gleich am Anfang an hat sie mir meine Aufregung genommen ich war sehr zufrieden muss ich so sagen wie es ist nicht also ich kann mich ja manchmal vor Aufregung gar nicht so ausdrücken was ich möchte aber sie hat geschafft mich zu beruhigen und das ist viel wert", noap
"also ich möchte mich  dazu äußern das Gespräch also ich war sehr zufrieden und  war also sehr freundlich der Mann am Telefon also sehr entgegenkommend nochmals recht herzlichen Dank", noap
"das Gespräch wurde einfach unterbrochen ich bin noch nicht mal dazu gekommen zu hören was die Frau  gesagt hat und ich habe dann diese Befragung gehabt die auch zu meinen Kosten geht und das finde ich recht unverschämt", untr
"das Gespräch war kurz bündig gut  ich mein zielführend  bin ganz zufrieden", noap
"ja", kmpt
"ja", knbr
"mir hat sehr gefallen dass die junge Frau meine Fragen", noap
"also das Gespräch war gerade sehr aufschlussreich sehr nett  sehr hilfsbereit und also für mich  ein  ein gutes Gefühl also davon müssten wir mehr haben von solchen Menschen tschüss", noap
"das Gespräch wurde noch nicht beendet  ich war in der Warteschleife und auf einmal kam die Ansage mit diesem Bewertungs Gespräch", knbr
"es war ein gutes Gespräch ich bin gut aufgeklärt worden und in allem zufrieden", noap
"ja hier  hat mich sehr gut informiert und beraten und von Ferne gesteuert so funktioniert wenigstens vorübergehend mein Telefon danke schön", kdsv
"es war ein sehr kurzes aber präzises Gespräch und war sehr gut", noap
"die Bearbeiterin war war äußerst unhöflich und unfreundlich", kmpt
"ich war äußerst zufrieden die Dame die mich  an die Auskunft gegeben hat war auch sehr sehr höflich", noap
"bitte", noap
"also die Kollegin war äußerst  zuvorkommen sie hat  Rückfrage gehalten   informiert", noap
"ich warte noch auf den zuständigen Techniker", knbr
"ja er hatte  mein Gespräch aufgenommen aber das war dann plötzlich weg ich weiß nicht ob er das jetzt erledigt hat was ich wollte", untr
"danke ich war sehr zufrieden mit der Auskunft und das die Dame mir mir zugehört hat weil ich bisschen im Unklaren war danke", noap
"also ich bin mit den Gesprächen sehr zufrieden", noap
"über meine Anfragen und so  was DSL anbetrifft und schade ist nur dass also bei uns im Bereich nur drei tausender DSL gibt  es wär schon schön wenn  mit der Zeit die DSL Rate erhöht werden könnte", kdsv
"die Mitarbeiterin war sehr kompetent hat mir zielgerichtet auf das was ich wissen wollte eine Antwort gegeben  und mich gut beraten", noap
"also der Mitarbeiter war sehr freundlich hat mich  ich bin voll und ganz zufrieden danke schön das war", noap
"also ich habe jetzt seit vier Tagen eine Störung in meiner Telefonleitung der Mitarbeiter gerade eben am Telefon ist äußerst unkompetent unfreundlich und hat einfach aufgelegt ich finde das als eine bodenlose Unverschämtheit und werde jetzt in Erwägung ziehen per Rechtsanwalt mal langsam aber sicher meine Rechnungen zu kürzen während Telekom ganz schnell dabei ist irgendwelche Anschlüsse zu sperren  im Übrigen würde ich den Mann mal feuern", kdsv
"also ich habe jetzt seit vier Tagen eine Störung in meiner Telefonleitung der Mitarbeiter gerade eben am Telefon ist äußerst unkompetent unfreundlich und hat einfach aufgelegt ich finde das als eine bodenlose Unverschämtheit und werde jetzt in Erwägung ziehen per Rechtsanwalt mal langsam aber sicher meine Rechnungen zu kürzen während Telekom ganz schnell dabei ist irgendwelche Anschlüsse zu sperren  im Übrigen würde ich den Mann mal feuern", kmpt
"ich war noch gar nicht  warte  was zu klären wie komm ich da jetzt wieder rein", untr
"nicht zugehört", kmpt
"die Wartezeit auf das Gespräch war relativ kurz hielt sich also durchaus im Rahmen der  Servicemitarbeiter war sehr kompetent sehr hilfsbereicht und zusammengefasst kann man sagen mehr kann man eigentlich nicht erwarten vielen Dank ich bin äußerst zufrieden", noap
"die Telekom hat früher einen besseren Service gehabt in der Zwischenzeit entwickelt sie sich zum Schweineverein", kmpt
"ich wurde gerade in die Warteschleife gestellt und jetzt kommt die Bewertung also das ist für mich kein Kundenservice", knbr
"ja also  die Kollegen am Telefon sind sehr nett und freundlich und hilfsbereit", noap
"zwei und siebzig Stunden nach Meldung einer Störung  einen Service Techniker zu schicken das ist deutlich zu lange wenn man bedenkt dass man dann überhaupt keinen Zugang zum Internet hat und wenn man davon abhängt berufstätig ist das schon eine ja sehr unzufriedene Geschichte", kdsv
"die Beratung war äußerst kompetent von der Mitarbeiterin und ich möchte mich dafür noch mal ganz herzlich bedanken", noap
"ja", noap
"ja Frau   die Mahnungskosten find ich in Ordnung bloß wie gesagt solche Überschneidungen passieren halt danke", kdsv
"ich war mit dem Kollegen sehr zufrieden er hat mir ein neues angeboten das hab ich angenommen   kann ich dazu nichts sagen", kdsv
"geleitet und das Problem ist immer noch nicht gelöst", knbr
"ich am Telefon hatte war äußerst freundlich und hat mir das erklärt wie es geht und bin zufrieden", noap
"mein erster Anruf  bei einer Mitarbeiterin landete im Nirwana ich wurde irgendwie beim", kdsv
"ich wurde äußerst gut beraten und wir haben eine gute Lösung gefunden herzlichen Dank", noap
"dem letzten Mitarbeiter  alle anderen Mitarbeiter geben sich lange nicht so viel Mühe und es waren einige Gespräche die davor schon gelaufen sind Ende", kdsv
"dem letzten Mitarbeiter  alle anderen Mitarbeiter geben sich lange nicht so viel Mühe und es waren einige Gespräche die davor schon gelaufen sind Ende", kmpt
"wir haben jetzt zweimal Ihren Dienst gebraucht meinem Sohn ist das", kdsv
"ja ich war mit dem Anruf zufrieden überhaupt kein Problem ich hatte aber vorher schon angerufen da hatte ich einen Mann dran gehabt das können Sie vielleicht auch nach  und da hat der einfach aufgelegt und wenn das mir beidem zweiten Anruf auch passiert wär hätt ich also meine beiden Verträge bei der Telekom gekündigt also das ist schon der Hammer gewesen das war", kmpt
"ja ich war mit dem Anruf zufrieden überhaupt kein Problem ich hatte aber vorher schon angerufen da hatte ich einen Mann dran gehabt das können Sie vielleicht auch nach  und da hat der einfach aufgelegt und wenn das mir beidem zweiten Anruf auch passiert wär hätt ich also meine beiden Verträge bei der Telekom gekündigt also das ist schon der Hammer gewesen das war", untr
"ja vielen Dank ich hab   ein nettes informatives Gespräch mit Ihrer Mitarbeiterin gehabt vielen Dank", noap
"erwarte jetzt einen Anruf von woanders Ende", noap
"da hab ich mich eben verdrückt das war eine sehr freundliche Beratung ich hätte eigentlich eine eins drücken wollen aber ich bin irgendwie verkehrt abgerutscht", noap
"und  versuch das auch an die Presse zu geben und werde auch erwähnen dass Ihre Mitarbeiterinnen da sehr sehr freundlich sind und uns da auch unterstützen von der Telekom", kdsv
"eine sehr freundliche Dame die mir sehr gut  geholfen hat immer wieder gerne", noap
"mein Problem sehr schnell gelöst hat", noap
"ich bin sehr unzufrieden mit diesem Anruf weil ich plötzlich gedrückt wurde aus irgendwelchen Gründen die technischer Natur sind und das Ganze dauert einfach zu lange mit Ihrem ganzen  und Abfrage System ich finde diesen Service sehr schlecht das könnte man  persönlicher machen wäre auch Zeit dafür dass man es wieder persönlicher macht", untr
"ich wurde", untr
"erstmal mit einer Automatenstimme spricht das  ist aber jetzt schon besser geworden dass war ja früher ganz verheerend insofern ist das alles hier so mittelmäßig", noap
"ja ich warte seit einem halben Jahr auf meine T-Online Zugangsdaten also die Anschluss Kennung und das Passwort und es ist einfach nicht möglich mir das mal  vom acht und zwanzigsten elften und es passiert einfach nichts", kdsv
"Service war schnell und umfangreiche  war gut", noap
"Gesprächs Partnerin habe die sehr freundlich und zuvorkommend war und wirklich  Ihren Job gut gemacht hat das war danke", noap
"kleine Frage blieb noch offen aber ich hoffe dass das beim nächsten Gespräch geklärt werden kann", noap
"ich war zufrieden mit dem Kundenberater beziehungsweise mit dem Monteur hier und das hat mir  andere Sachen informiert die mir noch nicht bekannt gewesen waren", noap
"die Fragen die ich hatte die wurden  ordnungsgemäß und ausführlich beantwortet ich war zufrieden ich konnte alle Fragen klären", noap
"das Gespräch wurde am  technisches Problem war oder Absicht jedenfalls hat mir das überhaupt nicht gefallen", untr
"aber offensichtlich habe ich das Gefühl dass das Lesen der deutschen Sprache und bei Verstehen vor allen Dingen der deutschen Sprache bei Ihnen im Hause nicht üblich ist", kdsv
"bedanken der mich sehr gut beraten hat und  der soll so  machen", noap
"ansonsten finde ich diese Sprachgeschichte eine Telekommunikations Verhinderung", noap
"die Dame am Telefon ist die erste nach fünf Anrufen die mich zufrieden stellt", kmpt
"sehr zufrieden", noap
"und ich diese automatische Anruf Geschichte mit diesem Sprachsteuerung nicht mag war ich eigentlich zufrieden", kmpt
"ich wurde", noap
"ich war  ich war sehr zufrieden", noap
"wie versprochen seit ewigen Zeiten das DSL Netz auszubauen dann wird die Telekom mich als Kundin verlieren", kdsv
"hallo ich bin sehr unzufrieden mit diesem Gespräch da mich die Kundenberaterin aus dem aus dem Telefonat raus geschmissen hat also sprich den Hörer auf geschmissen hat  vielen Dank", untr
"hallo ich bin sehr unzufrieden mit diesem Gespräch da mich die Kundenberaterin aus dem aus dem Telefonat raus geschmissen hat also sprich den Hörer auf geschmissen hat  vielen Dank", kdsv
"sehr zufriedne und  kann  gehen", noap
"sehr höflich Komfort   sofort alles klar super", noap
"die Dame am Telefon war wirklich sehr nett und liebenswürdig  ich kann mir einfach keine oder fast keine bessere Beratung denken  ja", noap
"Ihre Servicemitarbeiter müssen einfach den Kopf hinhalten für die unstrukturierte Arbeitsweise der Telekom Sie haben Konzern Strukturen die nicht miteinander vernetzt sind es werden Aufträge aufgenommen von der Telekom die zur Bearbeitung an der", kmpt
"Ihre Servicemitarbeiter müssen einfach den Kopf hinhalten für die unstrukturierte Arbeitsweise der Telekom Sie haben Konzern Strukturen die nicht miteinander vernetzt sind es werden Aufträge aufgenommen von der Telekom die zur Bearbeitung an der", kdsv
"so die Beratung war äußerst zufrieden stellend die Dame war sehr nett und freundlich hat mir sehr  geholfen vielen Dank", noap
"Beratung war okay problematisch war das hat aber mit der Beratung nichts zu tun dass eine Bestätigung grundsätzlich nicht erfolgt", kdsv
"ja die Beratung war gut sie war kurz und erfolgreich das war ich bin zufrieden okay", noap
"ja also der Berater war super super nett  hat auch alles geklappt hab alles bekommen was ich wollte  ja wie gesagt sehr netter Berater diesmal hat mich gefreut", noap
"und habe noch gar keine Antwort bekommen weil ich immer noch darauf warte dass ich verbunden werde", knbr
"von meine Junge und ich möchte wieder zu Telekom", kdsv
"mit der jetzigen  getätigten Kundenberatung war ich  äußerst zufrieden weil Ihre  Mitarbeiterin mich auch auf diese Sachnummer hingewiesen hat", noap
"find es generell unüblich", kdsv
"find es generell unüblich", kmpt
"ich hatte eine sehr kompetente sehr freundliche Sachbearbeiterin am Telefon die mir sehr  geholfen hat", noap
"wollte was wissen und es wurde genau so wie ich es wollte  geholfen ich bin sehr zufrieden", noap
"also ich bin mit dem Gespräch des Ihres Mitarbeiters sehr zufrieden aber Ihr Sprachcomputer ist die reinste Katastrophe  vielen Dank", noap
"es war eine sehr nette junge Dame die mich beraten hat und mir Auskunft gegeben hat  ich war sehr zufrieden danke schön", noap
"ich find schon in Ordnung", noap
"die mir auch noch ein Hinweis also man kann da wirklich nicht meckern wenn das immer so wäre könnte man eigentlich fast mit der Telekom rundum zufrieden sein", noap
"mein Problem mein Problem wurde erkannt es wurde auch   von der Ferne aus diagnostiziert  die Antwort die hier rüber kam war klar und und plausibel und ich war rundum zufrieden", noap
"ich habe Sie jetzt eben angerufen habe also diese ganzen Formalitäten mitgemacht um durchgestellt zu werden habe gar keinen Anschluss bekommen stattdessen habe ich aber jetzt eine Bewertung abzugeben also so etwas ist so schlecht wie man es sich gar nicht vorstellen kann", knbr
"ich war mit der Kundenberaterin zufrieden und ich hoffe dass sie mir jetzt  hilft und das spricht sich ja erst   das kommt erst mit der nächsten Telefon Rechnung mehr kann ich da jetzt nicht zu sagen", noap
"dass der  für meine Begriffe gestörte Anschluss ein Faxgerät angeschlossen hat aber das weiß ich nun nicht sonst sonst bin ich sehr zufrieden", kdsv
"also wenn der Rückruf  der versprochen worden ist kommt dann bin ich sicherlich auch sehr zufrieden", kmpt
"es ist unglaublich ich sollte  verbunden werden  und das ist nicht das erste Mal", knbr
"ich bin mit dem Kundenservice sehr zufrieden man hab gut helfen können und  ja super zufrieden äußerst zufrieden", noap
"helfen warum was ist das für ein Grund danke", untr
"ich nicht verstanden", noap
"ist sehr gute Beratung gewesen und ich bin sehr zufrieden danke schön", noap
"also der junge Mann hat mich außerordentlich gut beraten mit Geduld und viel Sachkenntnis", kdsv
"ich hab überhaupt keinen Berater gehabt und werd gefragt wie ein Gespräch war  find ich überhaupt nicht gut", knbr
"ich bin  nicht nur von diesen beiden Anrufen sondern generell mit dem Kundenservice sehr sehr zufrieden", noap
"das ist jetzt schon mein fünfter Anruf bei einem Kundenservice und kein Mensch kann mir sagen wie ich an die Rechnungs Daten kommen kann wirklich oder wie ich das Problem gelöst bekomme es ist langsam zum Verzweifeln", kdsv
"gar nicht erst verbunden worden", knbr
"und auch mit Ihren Bearbeitern die hier an die einen am Telefon erreichen das war", noap
"das war einfach ganz schnell und das war einfach ganz nett die Kollegin und das was ich wollte wurde problemlos einfach  geklärt muss ich ehrlich sagen", noap
"sehr zufrieden", noap
"ja die Angaben waren deutlich und", noap
"jetzt", noap
"die Mitarbeiterin am Telefon war sehr freundlich allerdings für mich unverständlich ist wie eine Rechnung die normalerweise schon über Jahrzehnte hinweg vom Konto abgebucht wird plötzlich auf manuelle Barzahlung umgestellt werden kann da kann nun die Mitarbeiterin nichts dafür aber irgendwelche andere Mitarbeiter haben da wohl ein bisschen was falsch gemacht", kdsv
"ich bin sehr zufrieden mit dem Telefonat mit Ihrem Mitarbeiter ein äußerst kompetenter freundlicher  toller Mann", noap
"der Service Anruf ist noch nicht bedient worden und trotzdem kam schon die Abfrage", knbr
"ich war mit dem Gesprächspartner äußerst zufrieden", noap
"ja  das Problem liegt darin der Anrufer davor oder wo ich schon angerufen hab da war einfach die Leitung tot das hab ich jetzt seit dem achtzehnten wo dieses ganze Drama jetzt hier geht mit dem Freischalten und nicht Port frei geben vom Voranbietern  wurde ich aus der Leitung gekickt jetzt wurde ich auch irgendwie wieder  verbunden sprich das Gespräch wurde auch beendet weil ich jetzt beider Bewertung bin  die eine Minute wird wohl nicht ausreichen um meinem Frust hier Luft zu machen das ist also äußerst unbefriedigend für einen Kunden nicht  ohne dass ich dann irgendwie da benachrichtigt wurde oder dass irgendeine Lösung  gefunden wird seit Montag hatt ich Internet jetzt geht auf einmal nicht mehr jetzt kann ich dann wieder bis zum neunten warten wunderprächtig alles also die Entscheidung zur Telekom zu wechseln die würde ich niemandem  empfehlen", kdsv
"ja  das Problem liegt darin der Anrufer davor oder wo ich schon angerufen hab da war einfach die Leitung tot das hab ich jetzt seit dem achtzehnten wo dieses ganze Drama jetzt hier geht mit dem Freischalten und nicht Port frei geben vom Voranbietern  wurde ich aus der Leitung gekickt jetzt wurde ich auch irgendwie wieder  verbunden sprich das Gespräch wurde auch beendet weil ich jetzt beider Bewertung bin  die eine Minute wird wohl nicht ausreichen um meinem Frust hier Luft zu machen das ist also äußerst unbefriedigend für einen Kunden nicht  ohne dass ich dann irgendwie da benachrichtigt wurde oder dass irgendeine Lösung  gefunden wird seit Montag hatt ich Internet jetzt geht auf einmal nicht mehr jetzt kann ich dann wieder bis zum neunten warten wunderprächtig alles also die Entscheidung zur Telekom zu wechseln die würde ich niemandem  empfehlen", untr
"das Gespräch wurde einfach beendet", untr
"na ja", noap
"sehr nette Frau  ganz kompetent beraten  so", noap
"das Gespräch wurde einfach abgebrochen es hieß Moment bitte und dann war das Gespräch Schluss und das finde ich nicht in Ordnung es war noch überhaupt nichts erledigt", untr
"war ich zufrieden", kmpt
"die Mitarbeiterin war sehr nett und freundlich und kompetent", noap
"äußerst zufrieden  eins", noap
"ich bin leider nicht durch gekommen ich bin  das Gespräch wurde angenommen und  sofort wieder beendet insofern bin ich natürlich nicht zufrieden", knbr
"noch mal aber Ihr Mitarbeiter war sehr höflich und zuvorkommend wie gesagt ich hoffe das es nachher noch mal funktioniert", noap
"vielen vielen Dank", noap
"wir sind  portiert worden von eins und eins zur Telekom  der Anschluss funktioniert auch man kann uns bloß nicht erreichen von einem Hanse Net oder Arcor Anschluss und die Telekom ist nicht in der Lage die Portierung Richtung  dass wir auch erreichbar sind wir sind seit dem zwölften  elften nicht erreichbar für unsere Kunden das ist für einen Geschäftskunden relativ schlecht", kdsv
"wir sind  portiert worden von eins und eins zur Telekom  der Anschluss funktioniert auch man kann uns bloß nicht erreichen von einem Hanse Net oder Arcor Anschluss und die Telekom ist nicht in der Lage die Portierung Richtung  dass wir auch erreichbar sind wir sind seit dem zwölften  elften nicht erreichbar für unsere Kunden das ist für einen Geschäftskunden relativ schlecht", kdsv
"das Gespräch war außerordentlich gut war okay ist gut gelaufen", noap
"es war ein sehr angenehmes Gespräch mit einem freundlichen Mitarbeiter und ich musste dieses Mal auch nicht lange warten", noap
"nett zuvorkommend hilfsbereit einfach nur super", noap
"jetzt", noap
"na  Mitarbeiter war äußerst unfreundlich äußerst  ja sagen langsam bei der Beantwortung und  ja groß gemacht mein Anliegen verstanden hat er leider auch nicht  hat also in jeglicher Beziehung muss man so knallhart sagen versagt", kmpt
"war ein sehr nettes Gespräch kompetent fertig", noap
"eine definitive Auskunft habe ich nicht erhalten man muss mich zurückrufen ich warte aber bereits seit dem dritten zwölften neun Uhr auf einen Rückruf Rückrufe werden anscheinend nicht  gegeben", kmpt
"also ich bin äußerst unzufrieden obwohl ich das Gefühl hab dass die einzelnen Mitarbeiter sich da Mühe geben aber das nützt mir jetzt hier gar nichts okay", kdsv
"sehr schnelle Verbindung sehr kompetente  Bedienung sehr freundliche Bedienung und bin äußerst zufrieden gewesen", noap
"also ich war sehr positiv  überrascht  der Herr der mich beraten hat hat das optimal gemacht  weil es nicht so lief aber das war wirklich optimal danke schön", noap
"ja ich kam direkt durch und der Mitarbeiter war sehr zuvorkommend hat meine Wünsche direkt umgesetzt und alles in allem eine  sehr gute Leistung", noap
"ich bin sehr zufrieden zum ersten dass ich nicht lange waren musste zur Beratung  und dann das alles klar und deutlich war und vor allen Dingen auch nicht aufdringlich was mich immer bei manchen Leuten stört und das war sehr gut heute", noap
"ach so  ja", noap
"das war", noap
"mit dem Servicecenter bin ich schon immer zufrieden gewesen", noap
"keine Äußerung eigentlich ich bin sehr zufrieden und umfassend informiert worden", noap
"ich war mit dem Service sehr zufrieden hat mir sehr geholfen  hat mich  sehr imponiert danke", noap
"ja ich bin beraten worden und ich bin sehr zufrieden mit der Beratung danke schön", noap
"also ich bin mit der Telekom rundum zufrieden war ich auch immer schon sonst hätte ich schon längst einen anderen Anbieter", noap
"also ich war mit dem Gespräch sehr sehr zufrieden", noap
"dieses Gespräch das ich gerade mit Ihrer Kollegin hatte war außerordentlich aufschlussreich nett und freundlich geführt", noap
"immer meine Rechnung bezahlt aber so mit dieser Art von vom Service kann ich mir vorstellen dass viele Kunden von Telekom weggehen können", kdsv
"immer meine Rechnung bezahlt aber so mit dieser Art von vom Service kann ich mir vorstellen dass viele Kunden von Telekom weggehen können", kmpt
"die Dame war sehr hilfsbereit und freundlich das war schon eine wesentliche Besserung gegenüber meine früheren Telefonaten mit der Telekom danke", kmpt
"die Frau", kdsv
"ja hallo  und ich hab das immer das Problem beim Telekom jedes Mal vor zwei Jahren hatte ich das auch jetzt hab ich das auch", kdsv
"ich möchte zu dem geführten Gespräch unbedingt mitteilen dass ich es eine absolute Unverschämtheit finde wenn man selbst wenn man kündigt bei Ihnen nur eine Information möchte dann derart bei einem Telefon Gespräch angepampt wird ich hab selber auch schon im Telefonbereich gearbeitet und ich find absolut unprofessionell so damit umzugehen und bin richtig geladen möcht ich jetzt mal sagen und das bestätigt wiederum meine Kündigung bei Telekom die nicht nur tarifliche Gründe hat sondern vor allem auch persönliche", kdsv
"ich möchte zu dem geführten Gespräch unbedingt mitteilen dass ich es eine absolute Unverschämtheit finde wenn man selbst wenn man kündigt bei Ihnen nur eine Information möchte dann derart bei einem Telefon Gespräch angepampt wird ich hab selber auch schon im Telefonbereich gearbeitet und ich find absolut unprofessionell so damit umzugehen und bin richtig geladen möcht ich jetzt mal sagen und das bestätigt wiederum meine Kündigung bei Telekom die nicht nur tarifliche Gründe hat sondern vor allem auch persönliche", kmpt
